name	start	end	size	instruction_count	direct_calls	import_calls_or_refs	string_refs_sample
sub_0049498A	0x49498a	0x4949b0	38	24			valueObj
sub_004949B0	0x4949b0	0x494a70	192	74	sub_0048E820,sub_00497650,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00494A70	0x494a70	0x494b30	192	74	sub_0048E820,sub_00497770,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00494B30	0x494b30	0x494bf0	192	74	sub_0048E820,sub_00497870,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00494BF0	0x494bf0	0x494c89	153	53	sub_0048E820,sub_004978D0,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00494C89	0x494c89	0x494cb0	39	24			valueObj
sub_00494CB0	0x494cb0	0x494d49	153	53	sub_0048E820,sub_004979E0,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00494D49	0x494d49	0x494d70	39	25			valueObj
sub_00494D70	0x494d70	0x494e09	153	53	sub_0048E820,sub_00497B80,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00494E09	0x494e09	0x494e30	39	25			valueObj
sub_00494E30	0x494e30	0x494edc	172	60	sub_0048E820,sub_004978D0,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00494EDC	0x494edc	0x494f00	36	24			valueObj
sub_00494F00	0x494f00	0x494fac	172	60	sub_0048E820,sub_004979E0,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00494FAC	0x494fac	0x494fd0	36	24			valueObj
sub_00494FD0	0x494fd0	0x49507c	172	60	sub_0048E820,sub_00497B80,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_0049507C	0x49507c	0x4950a0	36	21			valueObj
sub_004950A0	0x4950a0	0x49514a	170	59	sub_0048E820,sub_004978D0,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_0049514A	0x49514a	0x495170	38	25			valueObj
sub_00495170	0x495170	0x49521a	170	59	sub_0048E820,sub_004979E0,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_0049521A	0x49521a	0x495240	38	25			valueObj
sub_00495240	0x495240	0x4952ea	170	59	sub_0048E820,sub_00497B80,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_004952EA	0x4952ea	0x495310	38	26			valueObj
sub_00495310	0x495310	0x4953ba	170	59	sub_0048E820,sub_004978D0,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_004953BA	0x4953ba	0x4953e0	38	24			valueObj
sub_004953E0	0x4953e0	0x49548a	170	59	sub_0048E820,sub_004979E0,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_0049548A	0x49548a	0x4954b0	38	24			valueObj
sub_004954B0	0x4954b0	0x49555a	170	59	sub_0048E820,sub_00497B80,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_0049555A	0x49555a	0x495580	38	24			valueObj
sub_00495580	0x495580	0x4956c5	325	107	sub_0045ACC0,sub_0048E820,sub_004978D0,sub_004E5F10,sub_004E5F40,sub_004EBE60,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_004956C5	0x4956c5	0x4956f0	43	28			valueObj
sub_004956F0	0x4956f0	0x495835	325	107	sub_0045ACC0,sub_0048E820,sub_004979E0,sub_004E5F10,sub_004E5F40,sub_004EBE60,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00495835	0x495835	0x495860	43	28			valueObj
sub_00495860	0x495860	0x4959a5	325	107	sub_0045ACC0,sub_0048E820,sub_00497B80,sub_004E5F10,sub_004E5F40,sub_004EBE60,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_004959A5	0x4959a5	0x4959d0	43	26			valueObj
sub_004959D0	0x4959d0	0x495b15	325	107	sub_0045AF40,sub_0045E640,sub_0048E820,sub_004978D0,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00495B15	0x495b15	0x495b40	43	27			valueObj
sub_00495B40	0x495b40	0x495c85	325	107	sub_0045AF40,sub_0045E640,sub_0048E820,sub_004979E0,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00495C85	0x495c85	0x495cb0	43	27			valueObj
sub_00495CB0	0x495cb0	0x495df5	325	107	sub_0045AF40,sub_0045E640,sub_0048E820,sub_00497B80,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00495DF5	0x495df5	0x495e20	43	27			valueObj
sub_00495E20	0x495e20	0x495f61	321	106	sub_00455420,sub_0045B1E0,sub_0048E820,sub_004978D0,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp | !(((i_o)->tt) >= 4) || ((((i_o)->tt) == (i_o)->value.gc->gch.tt) && !(((i_o)->value.gc)->gch.marked & (((L)->l_G)->curre
sub_00495F61	0x495f61	0x495f90	47	33			valueObj
sub_00495F90	0x495f90	0x4960d1	321	106	sub_00455420,sub_0045B1E0,sub_0048E820,sub_004979E0,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp | !(((i_o)->tt) >= 4) || ((((i_o)->tt) == (i_o)->value.gc->gch.tt) && !(((i_o)->value.gc)->gch.marked & (((L)->l_G)->curre
sub_004960D1	0x4960d1	0x496100	47	32			valueObj
sub_00496100	0x496100	0x496241	321	106	sub_00455420,sub_0045B1E0,sub_0048E820,sub_00497B80,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp | !(((i_o)->tt) >= 4) || ((((i_o)->tt) == (i_o)->value.gc->gch.tt) && !(((i_o)->value.gc)->gch.marked & (((L)->l_G)->curre
sub_00496241	0x496241	0x496270	47	31			valueObj
sub_00496270	0x496270	0x49631a	170	59	sub_0048E820,sub_004978D0,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_0049631A	0x49631a	0x496340	38	24			valueObj
sub_00496340	0x496340	0x4963ea	170	59	sub_0048E820,sub_004979E0,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_004963EA	0x4963ea	0x496410	38	23			valueObj
sub_00496410	0x496410	0x4964ba	170	59	sub_0048E820,sub_00497B80,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_004964BA	0x4964ba	0x4964e0	38	22			valueObj
sub_004964E0	0x4964e0	0x496570	144	58	sub_0048E820,sub_004978D0,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00496570	0x496570	0x496600	144	58	sub_0048E820,sub_004979E0,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00496600	0x496600	0x496690	144	58	sub_0048E820,sub_00497B80,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00496690	0x496690	0x496700	112	48	sub_00497BD0,sub_00497DA0,sub_004E5F10		
sub_00496700	0x496700	0x496780	128	52	sub_00497BD0,sub_00497DA0,sub_004E5F10		
sub_00496780	0x496780	0x496800	128	53	sub_00497BD0,sub_00497DA0,sub_004E5F10		
sub_00496800	0x496800	0x496880	128	53	sub_00497BD0,sub_00497DA0,sub_004E5F10		
sub_00496880	0x496880	0x496990	272	96	sub_0045ACC0,sub_00497BD0,sub_00497DA0,sub_004E5F10,sub_004EBE60,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00496990	0x496990	0x496aa0	272	96	sub_0045AF40,sub_0045E640,sub_00497BD0,sub_00497DA0,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00496AA0	0x496aa0	0x496ba0	256	93	sub_00455420,sub_0045B1E0,sub_00497BD0,sub_00497DA0,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00496BA0	0x496ba0	0x496c20	128	53	sub_00497BD0,sub_00497DA0,sub_004E5F10		
sub_00496C20	0x496c20	0x496d10	240	91	sub_00497BD0,sub_00497DA0,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp | !(((o1)->tt) >= 4) || ((((o1)->tt) == (o1)->value.gc->gch.tt) && !(((o1)->value.gc)->gch.marked & ((L->l_G)->currentwhit
sub_00496D10	0x496d10	0x496df0	224	76	sub_0047BA60,sub_00497BD0,sub_00497DA0,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00496DF0	0x496df0	0x496ed0	224	81	sub_00497BD0,sub_00497DA0,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp | !(((o1)->tt) >= 4) || ((((o1)->tt) == (o1)->value.gc->gch.tt) && !(((o1)->value.gc)->gch.marked & ((L->l_G)->currentwhit
sub_00496ED0	0x496ed0	0x496f30	96	45	sub_00497040,sub_004E5F10		
sub_00496F30	0x496f30	0x496f90	96	42	sub_00497040,sub_004E5F10		
sub_00496F90	0x496f90	0x496ff0	96	37	sub_00496FF0,sub_004E5F10		
sub_00496FF0	0x496ff0	0x497040	80	33	sub_004569B0,sub_004E5F10		
sub_00497040	0x497040	0x497309	713	234	sub_00455420,sub_00455BC0,sub_00459210,sub_0045D2E0,sub_00474AE0,sub_00497650,sub_004E5F10,sub_004E5F40,sub_004EE410,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp | !(((o1)->tt) >= 4) || ((((o1)->tt) == (o1)->value.gc->gch.tt) && !(((o1)->value.gc)->gch.marked & ((L->l_G)->currentwhit | !(((i_o)->tt) >= 4) || ((((i_o)->tt) == (i_o)->value.gc->gch.tt) && !(((i_o)->value.gc)->gch.marked & (((L)->l_G)->curre | ((((((GCObject *)((cl)))))->gch.marked) & ((((1<<(0)) | (1<<(1))))))
sub_00497309	0x497309	0x497330	39	20			valueObj
sub_00497330	0x497330	0x4975e0	688	233	sub_00455420,sub_00455BC0,sub_00459210,sub_0045D2E0,sub_00474AE0,sub_004E5F10,sub_004EE410,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp | !(((o1)->tt) >= 4) || ((((o1)->tt) == (o1)->value.gc->gch.tt) && !(((o1)->value.gc)->gch.marked & ((L->l_G)->currentwhit | ((((((GCObject *)((cl)))))->gch.marked) & ((((1<<(0)) | (1<<(1))))))
sub_004975E0	0x4975e0	0x497650	112	40	sub_004930F0,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00497650	0x497650	0x49774d	253	88	sub_0045ACC0,sub_0047E560,sub_004E5F10,sub_004E5F40,sub_004EBE60,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_0049774D	0x49774d	0x497770	35	19			keyObj
sub_00497770	0x497770	0x4977f4	132	50	sub_0047E560,sub_004E5F10,sub_004E5F40		
sub_004977F4	0x4977f4	0x497810	28	15			keyObj
sub_00497810	0x497810	0x497870	96	41	sub_0047E560,sub_004E5F10		
sub_00497870	0x497870	0x4978d0	96	39	sub_0047E560,sub_004E5F10		
sub_004978D0	0x4978d0	0x4979c0	240	83	sub_0045ACC0,sub_00497A70,sub_004E5F10,sub_004E5F40,sub_004EBE60,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_004979C0	0x4979c0	0x4979e0	32	17			keyObj
sub_004979E0	0x4979e0	0x497a52	114	42	sub_00497A70,sub_004E5F10,sub_004E5F40		
sub_00497A52	0x497a52	0x497a70	30	16			keyObj
sub_00497A70	0x497a70	0x497b80	272	97	sub_00476720,sub_0047BEC0,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp | !(((o1)->tt) >= 4) || ((((o1)->tt) == (o1)->value.gc->gch.tt) && !(((o1)->value.gc)->gch.marked & ((L->l_G)->currentwhit
sub_00497B80	0x497b80	0x497bd0	80	33	sub_00497A70,sub_004E5F10		
sub_00497BD0	0x497bd0	0x497c70	160	55	sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00497C70	0x497c70	0x497da0	304	112	sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp | !(((o1)->tt) >= 4) || ((((o1)->tt) == (o1)->value.gc->gch.tt) && !(((o1)->value.gc)->gch.marked & ((L->l_G)->currentwhit
sub_00497DA0	0x497da0	0x497e00	96	42			
sub_00497E00	0x497e00	0x497f08	264	80	sub_0048E6A0,sub_0048ED80,sub_0048F7E0,sub_00492790,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00497F08	0x497f08	0x497f30	40	27			boolObj
sub_00497F30	0x497f30	0x498038	264	80	sub_0048E6A0,sub_0048ED80,sub_0048F7E0,sub_00492720,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00498038	0x498038	0x498060	40	26			boolObj
sub_00498060	0x498060	0x498168	264	80	sub_0048E6A0,sub_0048E920,sub_0048F110,sub_00492790,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00498168	0x498168	0x498190	40	26			intObj
sub_00498190	0x498190	0x498298	264	80	sub_0048E6A0,sub_0048E920,sub_0048F110,sub_00492720,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00498298	0x498298	0x4982c0	40	23			intObj
sub_004982C0	0x4982c0	0x4983c8	264	80	sub_0048E6A0,sub_0048E960,sub_0048F2D0,sub_00492790,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_004983C8	0x4983c8	0x4983f0	40	24			floatObj
sub_004983F0	0x4983f0	0x4984f8	264	80	sub_0048E6A0,sub_0048E960,sub_0048F2D0,sub_00492720,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_004984F8	0x4984f8	0x498520	40	22			floatObj
sub_00498520	0x498520	0x498628	264	80	sub_0048E6A0,sub_0048ED40,sub_0048F760,sub_00492790,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00498628	0x498628	0x498650	40	24			outObj
sub_00498650	0x498650	0x498758	264	80	sub_0048E6A0,sub_0048ED40,sub_0048F760,sub_00492720,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00498758	0x498758	0x498780	40	25			outObj
sub_00498780	0x498780	0x498888	264	80	sub_0048E6A0,sub_0048E9A0,sub_0048F350,sub_00492790,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00498888	0x498888	0x4988b0	40	23			stringObj
sub_004988B0	0x4988b0	0x4989b8	264	80	sub_0048E6A0,sub_0048E9A0,sub_0048F350,sub_00492720,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_004989B8	0x4989b8	0x4989e0	40	22			stringObj
sub_004989E0	0x4989e0	0x498ad8	248	77	sub_0048E450,sub_0048E6A0,sub_0048E820,sub_00492790,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00498AD8	0x498ad8	0x498b00	40	25			tableObj
sub_00498B00	0x498b00	0x498bf8	248	77	sub_0048E450,sub_0048E6A0,sub_0048E820,sub_00492720,sub_004E5F10,sub_004E5F40,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.cpp
sub_00498BF8	0x498bf8	0x498c20	40	22			tableObj
sub_00498C20	0x498c20	0x498c70	80	38	sub_00490070,sub_004E5F10		
sub_00498C70	0x498c70	0x498cd0	96	32	sub_0048E2D0,sub_004E5F10		
sub_00498CD0	0x498cd0	0x49901c	844	222	sub_0048E580,sub_0048E6A0,sub_0048E7E0,sub_0048ECC0,sub_00490040,sub_00490240,sub_004907F0,sub_00490830,sub_00490910,sub_004909A0,sub_00490D10,sub_00492720,sub_00496F30,sub_00499080,sub_004990E0,sub_00499140,sub_0049CBC0,sub_004E5F10,sub_004E5F40		FormattedWrite | LuaFilePrint | LuaFileIndent
sub_0049901C	0x49901c	0x499080	100	50			metaTableObj | formattedWriteObj | funcObj | call
sub_00499080	0x499080	0x4990e0	96	42	sub_00456C70,sub_004E5F10		
sub_004990E0	0x4990e0	0x499140	96	41	sub_004571B0,sub_004E5F10		
sub_00499140	0x499140	0x4991a0	96	42	sub_00457240,sub_004E5F10		
sub_004991A0	0x4991a0	0x4992cc	300	93	sub_004536C0,sub_00467320,sub_0048A7D0,sub_004992F0,sub_00499320,sub_004E5F10,sub_004E5F40,sub_004E6810,sub_004F2510		c:\7f\src\luaplus51\src\luastate_dumpobject.cpp
sub_004992CC	0x4992cc	0x4992f0	36	27			
sub_004992F0	0x4992f0	0x499320	48	23			
sub_00499320	0x499320	0x499370	80	33	sub_004898B0,sub_004E5F10		
sub_00499370	0x499370	0x4993f0	128	50	sub_0048A6F0,sub_0048A7D0,sub_00499320,sub_0049B870,sub_004E5F10		
sub_004993F0	0x4993f0	0x49a129	3385	1018	sub_00471C90,sub_0048E200,sub_0048E580,sub_0048E6A0,sub_0048E7E0,sub_0048E820,sub_0048E860,sub_0048E8C0,sub_0048E960,sub_0048E9A0,sub_0048E9E0,sub_0048ECC0,sub_0048ED80,sub_0048F2D0,sub_0048F350,sub_0048F3D0,sub_0048F450,sub_0048F530,sub_0048F5E0,sub_0048F690		'userdata: %p' | 'cfunction: %p' | 'function: %s %d' | true | false | %.14g | { --%8x\n
sub_0049A129	0x49a129	0x49a1f0	199	94			value1 | value2 | value | nilObj | keys | info | keysIt
sub_0049A1F0	0x49a1f0	0x49a452	610	200	sub_004E5F10,sub_004F6490		\x%02x
sub_0049A452	0x49a452	0x49a4d0	126	59			
sub_0049A4D0	0x49a4d0	0x49a73c	620	202	sub_004E5F10,sub_004F6490		\x%04x
sub_0049A73C	0x49a73c	0x49a7c0	132	73			
sub_0049A7C0	0x49a7c0	0x49aa0c	588	179	sub_0048E960,sub_0048E9A0,sub_0048ED80,sub_0048F2D0,sub_0048F350,sub_0048F450,sub_0048F7E0,sub_0049A1F0,sub_004E5F10,sub_004E5F40,sub_004E6810,sub_004E7B50,sub_004F60D0,sub_004F63C0		[%.16g] | [true] | 晛污敳]瑛畲嵥
sub_0049AA0C	0x49aa0c	0x49aa30	36	22			keyName
sub_0049AA30	0x49aa30	0x49aa70	64	25	sub_0049AA70,sub_004E5F10		
sub_0049AA70	0x49aa70	0x49ab40	208	81	sub_0048E7B0,sub_0048E960,sub_0048E9A0,sub_0048ED80,sub_0048F7E0,sub_0049AB40,sub_004E5F10		
sub_0049AB40	0x49ab40	0x49abc0	128	49	sub_0049CDE0,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.inl
sub_0049ABC0	0x49abc0	0x49ac50	144	53	sub_0048E140,sub_004E5F10		
sub_0049AC50	0x49ac50	0x49ace0	144	55	sub_0048E6A0,sub_004E5F10		
sub_0049ACE0	0x49ace0	0x49afec	780	256	sub_00471C90,sub_0048E200,sub_0048E6A0,sub_0048E7E0,sub_0048E860,sub_0048E8C0,sub_0048ECC0,sub_00490070,sub_004992F0,sub_004993F0,sub_0049B870,sub_004E5F10,sub_004E5F40,sub_004E6810		-- %s |  = '!!!USERDATA!!!'\r\n |  = '!!!FUNCTION!!! %s %d'\n |  = '!!!CFUNCTION!!!'\n | %s = 
sub_0049AFEC	0x49afec	0x49b020	52	32			
sub_0049B020	0x49b020	0x49b1a0	384	125	sub_0048E9A0,sub_0048F350,sub_004993F0,sub_0049B1D0,sub_0049B220,sub_0049B3F0,sub_0049C200,sub_0049C320,sub_004E5F10,sub_004E5F40,sub_004ED350		
sub_0049B1A0	0x49b1a0	0x49b1d0	48	19			regFile | odsFile
sub_0049B1D0	0x49b1d0	0x49b220	80	31	sub_0049C200,sub_004E5F10		
sub_0049B220	0x49b220	0x49b270	80	34	sub_0049C320,sub_004E5F10		
sub_0049B270	0x49b270	0x49b2a0	48	22			
sub_0049B2A0	0x49b2a0	0x49b2d0	48	25			
sub_0049B2D0	0x49b2d0	0x49b36a	154	49	sub_004E5F10,sub_004E5F40,sub_004E6810,sub_004EC640	KERNEL32.dll!OutputDebugStringA	
sub_0049B36A	0x49b36a	0x49b390	38	21			message
sub_0049B390	0x49b390	0x49b3f0	96	40	sub_0049B220,sub_004E5F10,sub_004E6100		
sub_0049B3F0	0x49b3f0	0x49b81a	1066	322	sub_00471C90,sub_0048E200,sub_0048E6A0,sub_0048E7E0,sub_0048E860,sub_0048E8C0,sub_0048ECC0,sub_00490070,sub_004992F0,sub_004993F0,sub_0049B1D0,sub_0049B220,sub_0049B870,sub_0049C200,sub_0049C320,sub_004E5F10,sub_004E5F40,sub_004E6810,sub_004ED350		-- %s |  = '!!!USERDATA!!!'\r\n |  = '!!!FUNCTION!!! %s %d'\n |  = '!!!CFUNCTION!!!'\n | %s = 
sub_0049B81A	0x49b81a	0x49b870	86	35			regFile | odsFile
sub_0049B870	0x49b870	0x49b934	196	61	sub_004E5F10,sub_004E5F40,sub_004E6810		
sub_0049B934	0x49b934	0x49b950	28	15			spaces
sub_0049B950	0x49b950	0x49ba34	228	71	sub_0049BA50,sub_0049C200,sub_0049C320,sub_0049C390,sub_004E5F10,sub_004E5F40		
sub_0049BA34	0x49ba34	0x49ba50	28	15			file
sub_0049BA50	0x49ba50	0x49bb84	308	94	sub_0048E6A0,sub_004993F0,sub_0049BBC0,sub_0049C6E0,sub_0049C7E0,sub_0049CA50,sub_0049CAA0,sub_0049CAE0,sub_0049CB50,sub_0049CBC0,sub_004E5F10,sub_004E5F40		
sub_0049BB84	0x49bb84	0x49bbc0	60	33			globalsObj
sub_0049BBC0	0x49bbc0	0x49bc40	128	49	sub_0049CD40,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luaobject.inl
sub_0049BC40	0x49bc40	0x49bc80	64	24			
sub_0049BC80	0x49bc80	0x49bd30	176	61	sub_0049BEB0,sub_004E5F10		
sub_0049BD30	0x49bd30	0x49be30	256	77	sub_0049BF60,sub_004E5F10,sub_004E61F0		
sub_0049BE30	0x49be30	0x49be60	48	22			
sub_0049BE60	0x49be60	0x49beb0	80	40			
sub_0049BEB0	0x49beb0	0x49bf10	96	40	sub_0049BF10,sub_004E5F10,sub_004E6100		
sub_0049BF10	0x49bf10	0x49bf60	80	39	sub_0049AC50,sub_004E5F10		
sub_0049BF60	0x49bf60	0x49bfb0	80	33	sub_0049BFB0,sub_004E5F10		
sub_0049BFB0	0x49bfb0	0x49c010	96	39	sub_0048E450,sub_004E5F10		
sub_0049C010	0x49c010	0x49c200	496	162	sub_004E5F10		
sub_0049C200	0x49c200	0x49c250	80	35			
sub_0049C250	0x49c250	0x49c2b0	96	40	sub_0049C320,sub_004E5F10,sub_004E6100		
sub_0049C2B0	0x49c2b0	0x49c320	112	47	sub_0049C390,sub_004E5F10		
sub_0049C320	0x49c320	0x49c390	112	49	sub_004E5F10,sub_004ED4E0		
sub_0049C390	0x49c390	0x49c440	176	71	sub_004E5F10,sub_004EDCE0		
sub_0049C440	0x49c440	0x49c4a0	96	40	sub_004E5F10,sub_004ED4E0		
sub_0049C4A0	0x49c4a0	0x49c53a	154	50	sub_004E5F10,sub_004E5F40,sub_004E6810,sub_004EC640,sub_004F6D80		
sub_0049C53A	0x49c53a	0x49c560	38	22			message
sub_0049C560	0x49c560	0x49c5a0	64	27			
sub_0049C5A0	0x49c5a0	0x49c6e0	320	114	sub_00476BA0,sub_0047AE90,sub_00496780,sub_00496DF0,sub_004992F0,sub_004E5F10		
sub_0049C6E0	0x49c6e0	0x49c7e0	256	86	sub_0048E200,sub_0048E450,sub_0048E820,sub_00490040,sub_0049C880,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luatableiterator.cpp
sub_0049C7E0	0x49c7e0	0x49c880	160	60	sub_0048E6A0,sub_004E5F10		
sub_0049C880	0x49c880	0x49c900	128	49	sub_00490040,sub_00496690,sub_0049C5A0,sub_004E5F10		
sub_0049C900	0x49c900	0x49c960	96	35	sub_00490040,sub_00496690,sub_004E5F10		
sub_0049C960	0x49c960	0x49ca10	176	63	sub_00490040,sub_0049C5A0,sub_0049CA10,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luatableiterator.cpp
sub_0049CA10	0x49ca10	0x49ca50	64	32			
sub_0049CA50	0x49ca50	0x49caa0	80	39	sub_0049C960,sub_004E5F10		
sub_0049CAA0	0x49caa0	0x49cae0	64	25	sub_0049CA10,sub_004E5F10		
sub_0049CAE0	0x49cae0	0x49cb50	112	44	sub_0049CA10,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luatableiterator.cpp
sub_0049CB50	0x49cb50	0x49cbc0	112	42	sub_0049CA10,sub_004E5F10,sub_004F2510		c:\7f\src\luaplus51\src\luatableiterator.cpp
sub_0049CBC0	0x49cbc0	0x49cc10	80	31	sub_0048E3C0,sub_004E5F10		
sub_0049CC10	0x49cc10	0x49cca0	144	54	sub_00455960,sub_00474AE0,sub_0047D7E0,sub_004898B0,sub_004E5F10		
sub_0049CCA0	0x49cca0	0x49cd40	160	64	sub_00455960,sub_00474AE0,sub_0047D7E0,sub_004898B0,sub_004E5F10		
sub_0049CD40	0x49cd40	0x49cde0	160	53	sub_00476BA0,sub_0047EEB0,sub_004908E0,sub_004E5F10		
sub_0049CDE0	0x49cde0	0x49ce50	112	49	sub_00476BA0,sub_0047EAC0,sub_004908E0,sub_004E5F10		
sub_0049CE50	0x49ce50	0x49cf1c	204	65	sub_0048E200,sub_0048E450,sub_0048E6A0,sub_00496AA0,sub_004E5F10,sub_004E5F40		
sub_0049CF1C	0x49cf1c	0x49cf40	36	26			
sub_0049CF40	0x49cf40	0x49d0d4	404	118	sub_004559A0,sub_004717B0,sub_00471880,sub_00489DB0,sub_0048E200,sub_0048E2D0,sub_0048E450,sub_0048E6A0,sub_004E5F10,sub_004E5F40,sub_004E6810,sub_004ED350		
sub_0049D0D4	0x49d0d4	0x49d100	44	24			
sub_0049D100	0x49d100	0x49d1b0	176	74	sub_00455960,sub_00456F70,sub_00459210,sub_004898B0,sub_0049D1B0,sub_004E5F10,sub_004EE410		
sub_0049D1B0	0x49d1b0	0x49d200	80	35	sub_00455BC0,sub_004E5F10		
sub_0049D200	0x49d200	0x49d2a0	160	63	sub_004541C0,sub_004586D0,sub_00490070,sub_0049D2A0,sub_004E5F10,sub_004EBE60		
sub_0049D2A0	0x49d2a0	0x49d2f0	80	35	sub_004583E0,sub_004E5F10		
sub_0049D2F0	0x49d2f0	0x49d3c0	208	63	sub_0048E6A0,sub_00492720,sub_0049CBC0,sub_004E5F10		
sub_0049D3C0	0x49d3c0	0x49d430	112	42	sub_0048E2D0,sub_004E5F10		
sub_0049D430	0x49d430	0x49d4c0	144	57	sub_00453D90,sub_004586D0,sub_00490070,sub_0049D2A0,sub_004E5F10		
