code_va	function_start	string_va	encoding	string
0x5042b0	0x504160	0x677430	utf16le	(_osfile(fh) & FOPEN)
0x50431f	0x504160	0x678878	utf16le	"(""Invalid file descriptor. File possibly closed by a different thread"",0)"
0x504328	0x504160	0x67891c	utf16le	close.c
0x504524	0x5044e0	0x678988	utf16le	pwcs != NULL
0x50452d	0x5044e0	0x678970	utf16le	wcstombs.c
0x504557	0x5044e0	0x678970	utf16le	wcstombs.c
0x50455c	0x5044e0	0x678948	utf16le	_wcstombs_l_helper
0x504561	0x5044e0	0x678988	utf16le	pwcs != NULL
0x504588	0x5044e0	0x67892c	utf16le	n <= INT_MAX
0x504591	0x5044e0	0x678970	utf16le	wcstombs.c
0x5045bb	0x5044e0	0x678970	utf16le	wcstombs.c
0x5045c0	0x5044e0	0x678948	utf16le	_wcstombs_l_helper
0x5045c5	0x5044e0	0x67892c	utf16le	n <= INT_MAX
0x504ab2	0x504a70	0x6789f0	utf16le	(dst != NULL && sizeInBytes > 0) || (dst == NULL && sizeInBytes == 0)
0x504abe	0x504a70	0x678970	utf16le	wcstombs.c
0x504aeb	0x504a70	0x678970	utf16le	wcstombs.c
0x504af0	0x504a70	0x6789d0	utf16le	_wcstombs_s_l
0x504af5	0x504a70	0x6789f0	utf16le	(dst != NULL && sizeInBytes > 0) || (dst == NULL && sizeInBytes == 0)
0x504ca0	0x504a70	0x6789a4	utf16le	sizeInBytes > retsize
0x504cac	0x504a70	0x678970	utf16le	wcstombs.c
0x504cd9	0x504a70	0x678970	utf16le	wcstombs.c
0x504cde	0x504a70	0x6789d0	utf16le	_wcstombs_s_l
0x504ce3	0x504a70	0x6789a4	utf16le	sizeInBytes > retsize
0x504e72	0x504df0	0x677490	utf16le	(fh >= 0 && (unsigned)fh < (unsigned)_nhandle)
0x504e7b	0x504df0	0x678a8c	utf16le	write.c
0x504eb0	0x504df0	0x678a8c	utf16le	write.c
0x504eb5	0x504df0	0x678a7c	utf16le	_write
0x504eba	0x504df0	0x677490	utf16le	(fh >= 0 && (unsigned)fh < (unsigned)_nhandle)
0x504ef8	0x504df0	0x677430	utf16le	(_osfile(fh) & FOPEN)
0x504f01	0x504df0	0x678a8c	utf16le	write.c
0x504f36	0x504df0	0x678a8c	utf16le	write.c
0x504f3b	0x504df0	0x678a7c	utf16le	_write
0x504f40	0x504df0	0x677430	utf16le	(_osfile(fh) & FOPEN)
0x504fc2	0x504df0	0x678878	utf16le	"(""Invalid file descriptor. File possibly closed by a different thread"",0)"
0x504fcb	0x504df0	0x678a8c	utf16le	write.c
0x50505e	0x505010	0x673194	utf16le	(buf != NULL)
0x505067	0x505010	0x678a8c	utf16le	write.c
0x50509c	0x505010	0x678a8c	utf16le	write.c
0x5050a1	0x505010	0x678ac0	utf16le	_write_nolock
0x5050a6	0x505010	0x673194	utf16le	(buf != NULL)
0x505100	0x505010	0x678a9c	utf16le	((cnt & 1) == 0)
0x505109	0x505010	0x678a8c	utf16le	write.c
0x50513e	0x505010	0x678a8c	utf16le	write.c
0x505143	0x505010	0x678ac0	utf16le	_write_nolock
0x505148	0x505010	0x678a9c	utf16le	((cnt & 1) == 0)
0x505ab2	0x505a30	0x677490	utf16le	(fh >= 0 && (unsigned)fh < (unsigned)_nhandle)
0x505abb	0x505a30	0x678b0c	utf16le	read.c
0x505af0	0x505a30	0x678b0c	utf16le	read.c
0x505af5	0x505a30	0x678b00	utf16le	_read
0x505afa	0x505a30	0x677490	utf16le	(fh >= 0 && (unsigned)fh < (unsigned)_nhandle)
0x505b38	0x505a30	0x677430	utf16le	(_osfile(fh) & FOPEN)
0x505b41	0x505a30	0x678b0c	utf16le	read.c
0x505b76	0x505a30	0x678b0c	utf16le	read.c
0x505b7b	0x505a30	0x678b00	utf16le	_read
0x505b80	0x505a30	0x677430	utf16le	(_osfile(fh) & FOPEN)
0x505ba7	0x505a30	0x678adc	utf16le	(cnt <= INT_MAX)
0x505bb0	0x505a30	0x678b0c	utf16le	read.c
0x505be5	0x505a30	0x678b0c	utf16le	read.c
0x505bea	0x505a30	0x678b00	utf16le	_read
0x505bef	0x505a30	0x678adc	utf16le	(cnt <= INT_MAX)
0x505c71	0x505a30	0x678878	utf16le	"(""Invalid file descriptor. File possibly closed by a different thread"",0)"
0x505c7a	0x505a30	0x678b0c	utf16le	read.c
0x505d26	0x505cc0	0x677490	utf16le	(fh >= 0 && (unsigned)fh < (unsigned)_nhandle)
0x505d32	0x505cc0	0x678b0c	utf16le	read.c
0x505d6a	0x505cc0	0x678b0c	utf16le	read.c
0x505d6f	0x505cc0	0x678b4c	utf16le	_read_nolock
0x505d74	0x505cc0	0x677490	utf16le	(fh >= 0 && (unsigned)fh < (unsigned)_nhandle)
0x505db2	0x505cc0	0x677430	utf16le	(_osfile(fh) & FOPEN)
0x505dbe	0x505cc0	0x678b0c	utf16le	read.c
0x505df6	0x505cc0	0x678b0c	utf16le	read.c
0x505dfb	0x505cc0	0x678b4c	utf16le	_read_nolock
0x505e00	0x505cc0	0x677430	utf16le	(_osfile(fh) & FOPEN)
0x505e27	0x505cc0	0x678adc	utf16le	(cnt <= INT_MAX)
0x505e33	0x505cc0	0x678b0c	utf16le	read.c
0x505e6b	0x505cc0	0x678b0c	utf16le	read.c
0x505e70	0x505cc0	0x678b4c	utf16le	_read_nolock
0x505e75	0x505cc0	0x678adc	utf16le	(cnt <= INT_MAX)
0x505ed0	0x505cc0	0x678b24	utf16le	(inputbuf != NULL)
0x505edc	0x505cc0	0x678b0c	utf16le	read.c
0x505f14	0x505cc0	0x678b0c	utf16le	read.c
0x505f19	0x505cc0	0x678b4c	utf16le	_read_nolock
0x505f1e	0x505cc0	0x678b24	utf16le	(inputbuf != NULL)
0x505f81	0x505cc0	0x678a9c	utf16le	((cnt & 1) == 0)
0x505f8d	0x505cc0	0x678b0c	utf16le	read.c
0x505fc5	0x505cc0	0x678b0c	utf16le	read.c
0x505fca	0x505cc0	0x678b4c	utf16le	_read_nolock
0x505fcf	0x505cc0	0x678a9c	utf16le	((cnt & 1) == 0)
0x50600a	0x505cc0	0x678b1c	ascii	read.c
0x50608b	0x505cc0	0x678a9c	utf16le	((cnt & 1) == 0)
0x506097	0x505cc0	0x678b0c	utf16le	read.c
0x5060cf	0x505cc0	0x678b0c	utf16le	read.c
0x5060d4	0x505cc0	0x678b4c	utf16le	_read_nolock
0x5060d9	0x505cc0	0x678a9c	utf16le	((cnt & 1) == 0)
0x506c93	0x506c00	0x677490	utf16le	(fh >= 0 && (unsigned)fh < (unsigned)_nhandle)
0x506c9c	0x506c00	0x678b7c	utf16le	lseeki64.c
0x506cd1	0x506c00	0x678b7c	utf16le	lseeki64.c
0x506cd6	0x506c00	0x678b68	utf16le	_lseeki64
0x506cdb	0x506c00	0x677490	utf16le	(fh >= 0 && (unsigned)fh < (unsigned)_nhandle)
0x506d1c	0x506c00	0x677430	utf16le	(_osfile(fh) & FOPEN)
0x506d25	0x506c00	0x678b7c	utf16le	lseeki64.c
0x506d5a	0x506c00	0x678b7c	utf16le	lseeki64.c
0x506d5f	0x506c00	0x678b68	utf16le	_lseeki64
0x506d64	0x506c00	0x677430	utf16le	(_osfile(fh) & FOPEN)
0x506df7	0x506c00	0x678878	utf16le	"(""Invalid file descriptor. File possibly closed by a different thread"",0)"
0x506e00	0x506c00	0x678b7c	utf16le	lseeki64.c
0x506e87	0x506e50	0x678878	utf16le	"(""Invalid file descriptor. File possibly closed by a different thread"",0)"
0x506e93	0x506e50	0x678b7c	utf16le	lseeki64.c
0x506f59	0x506f40	0x678c08	utf16le	(path != NULL)
0x506f62	0x506f40	0x678ba8	utf16le	f:\sp\vctools\crt_bld\self_x86\crt\src\chmod.c
0x506f97	0x506f40	0x678ba8	utf16le	f:\sp\vctools\crt_bld\self_x86\crt\src\chmod.c
0x506f9c	0x506f40	0x678b94	utf16le	_wchmod
0x506fa1	0x506f40	0x678c08	utf16le	(path != NULL)
0x5070ea	0x5070c0	0x678c74	utf16le	first != NULL
0x5070f3	0x5070c0	0x678c5c	utf16le	wcsnicmp.c
0x50711d	0x5070c0	0x678c5c	utf16le	wcsnicmp.c
0x507122	0x5070c0	0x678c44	utf16le	_wcsnicmp_l
0x507127	0x5070c0	0x678c74	utf16le	first != NULL
0x507150	0x5070c0	0x678c28	utf16le	last != NULL
0x507159	0x5070c0	0x678c5c	utf16le	wcsnicmp.c
0x507183	0x5070c0	0x678c5c	utf16le	wcsnicmp.c
0x507188	0x5070c0	0x678c44	utf16le	_wcsnicmp_l
0x50718d	0x5070c0	0x678c28	utf16le	last != NULL
0x507327	0x5072f0	0x678c74	utf16le	first != NULL
0x507330	0x5072f0	0x678c5c	utf16le	wcsnicmp.c
0x50735a	0x5072f0	0x678c5c	utf16le	wcsnicmp.c
0x50735f	0x5072f0	0x678c90	utf16le	_wcsnicmp
0x507364	0x5072f0	0x678c74	utf16le	first != NULL
0x50738d	0x5072f0	0x678c28	utf16le	last != NULL
0x507396	0x5072f0	0x678c5c	utf16le	wcsnicmp.c
0x5073c0	0x5072f0	0x678c5c	utf16le	wcsnicmp.c
0x5073c5	0x5072f0	0x678c90	utf16le	_wcsnicmp
0x5073ca	0x5072f0	0x678c28	utf16le	last != NULL
0x507591	0x507550	0x678cf0	utf16le	base != NULL || num == 0
0x50759a	0x507550	0x678ce0	utf16le	qsort.c
0x5075c7	0x507550	0x678ce0	utf16le	qsort.c
0x5075cc	0x507550	0x678cd4	utf16le	qsort
0x5075d1	0x507550	0x678cf0	utf16le	base != NULL || num == 0
0x5075f4	0x507550	0x678cc0	utf16le	width > 0
0x5075fd	0x507550	0x678ce0	utf16le	qsort.c
0x50762a	0x507550	0x678ce0	utf16le	qsort.c
0x50762f	0x507550	0x678cd4	utf16le	qsort
0x507634	0x507550	0x678cc0	utf16le	width > 0
0x50765e	0x507550	0x678ca4	utf16le	comp != NULL
0x507667	0x507550	0x678ce0	utf16le	qsort.c
0x507694	0x507550	0x678ce0	utf16le	qsort.c
0x507699	0x507550	0x678cd4	utf16le	qsort
0x50769e	0x507550	0x678ca4	utf16le	comp != NULL
0x507eee	0x507ee0	0x678dd0	utf16le	趴g趈g走g资g贤g
0x507f9f	0x507f93	0x678df8	ascii	The value of ESP was not properly saved across a function call.  This is usually a result of calling a function declared with one calling convention with a function pointer declared with a different calling convention. 
0x507fab	0x507f93	0x678de4	ascii	i386\chkesp.c
0x5081b9	0x508140	0x678ed4	ascii	mlock.c
0x50837a	0x508370	0x678ef4	utf16le	pnh == 0
0x5086fe	0x508560	0x678f0c	ascii	bad exception
0x50a176	0x50a130	0x678f38	ascii	KERNEL32.DLL
0x50a193	0x50a130	0x678f28	ascii	EncodePointer
0x50a24f	0x50a1d0	0x678f48	utf16le	洮硩牣t敄潣敤潐湩整r
0x50a2d6	0x50a290	0x678f38	ascii	KERNEL32.DLL
0x50a2f3	0x50a290	0x678f50	ascii	DecodePointer
0x50a3e7	0x50a3e0	0x678f38	ascii	KERNEL32.DLL
0x50a407	0x50a3e0	0x678f8c	ascii	FlsAlloc
0x50a41b	0x50a3e0	0x678f80	ascii	FlsGetValue
0x50a42f	0x50a3e0	0x678f74	ascii	FlsSetValue
0x50a443	0x50a3e0	0x678f6c	ascii	FlsFree
0x50a542	0x50a3e0	0x50a870	utf16le	譕櫬棾葰s
0x50a574	0x50a3e0	0x678f60	ascii	tidtable.c
0x50a681	0x50a650	0x678f38	ascii	KERNEL32.DLL
0x50a6b2	0x50a650	0x678f28	ascii	EncodePointer
0x50a6ca	0x50a650	0x678f50	ascii	DecodePointer
0x50a7ab	0x50a780	0x678f60	ascii	tidtable.c
0x50aac4	0x50aa60	0x6a0e74	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\winctrl1.cpp
0x50ab04	0x50ab00	0x50ab20	utf16le	譕櫬棾蒘s
0x50ad9f	0x50ad70	0x678fb8	utf16le	((_Dst)) != NULL && ((_SizeInBytes)) > 0
0x50ada8	0x50ad70	0x6712f0	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcscpy_s.inl
0x50add2	0x50ad70	0x6712f0	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcscpy_s.inl
0x50add7	0x50ad70	0x678fa0	utf16le	strcpy_s
0x50addc	0x50ad70	0x678fb8	utf16le	((_Dst)) != NULL && ((_SizeInBytes)) > 0
0x50ae64	0x50ad70	0x6712b4	utf16le	(((_Src))) != NULL
0x50ae6d	0x50ad70	0x6712f0	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcscpy_s.inl
0x50ae97	0x50ad70	0x6712f0	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcscpy_s.inl
0x50ae9c	0x50ad70	0x678fa0	utf16le	strcpy_s
0x50aea1	0x50ad70	0x6712b4	utf16le	(((_Src))) != NULL
0x50af56	0x50ad70	0x67128c	utf16le	Buffer is too small
0x50af7f	0x50ad70	0x671250	utf16le	"(L""Buffer is too small"" && 0)"
0x50af88	0x50ad70	0x6712f0	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcscpy_s.inl
0x50afb2	0x50ad70	0x6712f0	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcscpy_s.inl
0x50afb7	0x50ad70	0x678fa0	utf16le	strcpy_s
0x50afbc	0x50ad70	0x671250	utf16le	"(L""Buffer is too small"" && 0)"
0x50b07f	0x50b050	0x678fb8	utf16le	((_Dst)) != NULL && ((_SizeInBytes)) > 0
0x50b088	0x50b050	0x6790b0	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcscat_s.inl
0x50b0b2	0x50b050	0x6790b0	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcscat_s.inl
0x50b0b7	0x50b050	0x67909c	utf16le	strcat_s
0x50b0bc	0x50b050	0x678fb8	utf16le	((_Dst)) != NULL && ((_SizeInBytes)) > 0
0x50b144	0x50b050	0x6712b4	utf16le	(((_Src))) != NULL
0x50b14d	0x50b050	0x6790b0	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcscat_s.inl
0x50b177	0x50b050	0x6790b0	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcscat_s.inl
0x50b17c	0x50b050	0x67909c	utf16le	strcat_s
0x50b181	0x50b050	0x6712b4	utf16le	(((_Src))) != NULL
0x50b226	0x50b050	0x679060	utf16le	String is not null terminated
0x50b24f	0x50b050	0x679010	utf16le	"(L""String is not null terminated"" && 0)"
0x50b258	0x50b050	0x6790b0	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcscat_s.inl
0x50b282	0x50b050	0x6790b0	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcscat_s.inl
0x50b287	0x50b050	0x67909c	utf16le	strcat_s
0x50b28c	0x50b050	0x679010	utf16le	"(L""String is not null terminated"" && 0)"
0x50b334	0x50b050	0x67128c	utf16le	Buffer is too small
0x50b35d	0x50b050	0x671250	utf16le	"(L""Buffer is too small"" && 0)"
0x50b366	0x50b050	0x6790b0	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcscat_s.inl
0x50b390	0x50b050	0x6790b0	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcscat_s.inl
0x50b395	0x50b050	0x67909c	utf16le	strcat_s
0x50b39a	0x50b050	0x671250	utf16le	"(L""Buffer is too small"" && 0)"
0x50b4fa	0x50b460	0x50b810	utf16le	譕櫬棾蓸s
0x50b663	0x50b617	0x67917c	ascii	winsig.c
0x50b75c	0x50b617	0x67913c	utf16le	"(""Invalid signal or error"", 0)"
0x50b768	0x50b617	0x679128	utf16le	winsig.c
0x50b795	0x50b617	0x679128	utf16le	winsig.c
0x50b79a	0x50b617	0x679118	utf16le	signal
0x50b79f	0x50b617	0x67913c	utf16le	"(""Invalid signal or error"", 0)"
0x50ba3b	0x50b900	0x67913c	utf16le	"(""Invalid signal or error"", 0)"
0x50ba47	0x50b900	0x679128	utf16le	winsig.c
0x50ba74	0x50b900	0x679128	utf16le	winsig.c
0x50ba79	0x50b900	0x679188	utf16le	raise
0x50ba7e	0x50b900	0x67913c	utf16le	"(""Invalid signal or error"", 0)"
0x50bd11	0x50bcb0	0x6792a8	ascii	MessageBoxW
0x50bd41	0x50bcb0	0x679298	ascii	GetActiveWindow
0x50bd5e	0x50bcb0	0x679284	ascii	GetLastActivePopup
0x50bd7f	0x50bcb0	0x679220	utf16le	f:\sp\vctools\crt_bld\self_x86\crt\src\crtmbox.c
0x50bd84	0x50bcb0	0x6791fc	utf16le	__crtMessageBoxW
0x50bda9	0x50bcb0	0x6791e0	ascii	GetUserObjectInformationW
0x50bdd5	0x50bcb0	0x6791c8	utf16le	敇側潲散獳楗摮睯瑓瑡潩n敇啴敳佲橢捥
0x50be76	0x50bcb0	0x679220	utf16le	f:\sp\vctools\crt_bld\self_x86\crt\src\crtmbox.c
0x50be7b	0x50bcb0	0x6791fc	utf16le	__crtMessageBoxW
0x50be80	0x50bcb0	0x679194	utf16le	_get_winmajor(&winmajor)
0x50bf6f	0x50bf50	0x6713f4	utf16le	(format != NULL)
0x50bf7b	0x50bf50	0x6792e0	utf16le	swprintf.c
0x50bfa8	0x50bf50	0x6792e0	utf16le	swprintf.c
0x50bfad	0x50bf50	0x6792cc	utf16le	_swprintf
0x50bfb2	0x50bf50	0x6713f4	utf16le	(format != NULL)
0x50bfd9	0x50bf50	0x6713ac	utf16le	(string != NULL)
0x50bfe5	0x50bf50	0x6792e0	utf16le	swprintf.c
0x50c012	0x50bf50	0x6792e0	utf16le	swprintf.c
0x50c017	0x50bf50	0x6792cc	utf16le	_swprintf
0x50c01c	0x50bf50	0x6713ac	utf16le	(string != NULL)
0x50c358	0x50c310	0x671358	utf16le	((_Dst)) != NULL && ((_SizeInWords)) > 0
0x50c361	0x50c310	0x679310	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcsncpy_s.inl
0x50c38b	0x50c310	0x679310	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcsncpy_s.inl
0x50c390	0x50c310	0x6792f8	utf16le	wcsncpy_s
0x50c395	0x50c310	0x671358	utf16le	((_Dst)) != NULL && ((_SizeInWords)) > 0
0x50c487	0x50c310	0x6712b4	utf16le	(((_Src))) != NULL
0x50c490	0x50c310	0x679310	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcsncpy_s.inl
0x50c4ba	0x50c310	0x679310	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcsncpy_s.inl
0x50c4bf	0x50c310	0x6792f8	utf16le	wcsncpy_s
0x50c4c4	0x50c310	0x6712b4	utf16le	(((_Src))) != NULL
0x50c535	0x50c310	0x67128c	utf16le	Buffer is too small
0x50c53e	0x50c310	0x679310	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcsncpy_s.inl
0x50c620	0x50c310	0x67128c	utf16le	Buffer is too small
0x50c649	0x50c310	0x671250	utf16le	"(L""Buffer is too small"" && 0)"
0x50c652	0x50c310	0x679310	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcsncpy_s.inl
0x50c67c	0x50c310	0x679310	utf16le	F:\SP\vctools\crt_bld\SELF_X86\crt\src\tcsncpy_s.inl
0x50c681	0x50c310	0x6792f8	utf16le	wcsncpy_s
0x50c686	0x50c310	0x671250	utf16le	"(L""Buffer is too small"" && 0)"
0x50c83d	0x50c832	0x50c847	ascii	_^[]
0x50ca6d	0x50ca60	0x672fe8	utf16le	str != NULL
0x50ca76	0x50ca60	0x679400	utf16le	_flsbuf.c
0x50cbe9	0x50ca60	0x679380	utf16le	"(""inconsistent IOB fields"", stream->_ptr - stream->_base >= 0)"
0x50cbf5	0x50ca60	0x679400	utf16le	_flsbuf.c
0x50cd94	0x50cd20	0x672a60	utf16le	(stream != NULL)
0x50cda0	0x50cd20	0x679514	utf16le	output.c
0x50cdd0	0x50cd20	0x679514	utf16le	output.c
0x50cdd5	0x50cd20	0x679500	utf16le	_output_l
